,song_uri,name,cluster
480,7qrIc6xyV2Hs82YLUeepMQ,Back On It,0
481,4sxLB4ibrNZko2Y9wHfwZ3,Get Mine,1
482,54oMZ3blwWwuPN4wEoG5mk,I'm Upset,0
483,1AqemxWsT0iGg5Lvkm16Bt,Fukk Sleep,0
485,21fq2CKL93mfnYHItpitxg,What You Wanted,0
486,4RMqA9GixWNB7H6coZFXJN,What You Want,3
487,0ssVSd3juASNuehS9LWMFW,"Black Tux, White Collar",2
488,1dzwFgBlZNxt28aQOinNGn,Changes,0
489,1r33iukEx0COYuBzyXPmPP,Hun43rd,0
490,0qp8MuZNKelOGTK2HPlXBA,Kids Turned Out Fine,3
491,5N521RK66Z1FP0Oz6B4OlT,Gunz N Butter,0
494,6uVzeU47Qzg0rrMneP5BNg,Love Ain't,1
495,0ErpHxNt1kTyCQGlh43wr1,Only the Wild Ones,1
496,6n6EXIwLtNwe4u4CFzENYm,The General,1
497,41yIvlFgvGwxq8qTqAR7eG,Bloom - Bonus Track,1
498,4x5TZd8GnB3UbK80ovO4TU,Crystallized,3
499,7LDy0zN3tVio4sG4lRNtBg,It's About Time,0
500,2UMP7bjX5gXfMa2rOj9vxv,Apartment,1
501,0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,1
502,4gbKtqZDkNl6MrScQhfCt9,Mr. Know-It-All,0
503,6L3VWDPDTQkQFkqvmpAUMU,Something To Believe In,1
504,6mAz8D1TmlTuef90dbNIiZ,Plug Walk,1
505,1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",2
506,45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),1
507,1Nj2oBISdFDSF8eDuXcALz,Start Again (feat. Logic),1
508,1oxOiOjsi7plNOZEhoPLPj,Good Grief,0
509,5goGDc74vVREyN8al8CkPh,Diplomatic Immunity,2
510,0MxKHJEhhFOJsvYak4Q5Bu,Bringin' Da Noise,1
512,6wOlzyu9hqu4Tjk0kPNv6e,No Strings Attached,1
513,1eV2FGbbyxCJ6xaLqBRiFW,Just Got Paid,0
514,0B7Hp8MXbiK8HoXqqYqTkW,"Space Cowboy (Yippie-Yi-Yay) (feat. Lisa ""Left Eye"" Lopes)",0
517,44kgtDJyAFv4Z01z7bIxco,The One,1
518,2EgIkNeq1Tsx1JamvF6JWg,Don't Want You Back,1
519,2vZALCthE0GRzGXXGK67Qt,It's Gotta Be You,0
520,55o72A8eQo8UVYHbKf9aXX,Before You Judge,1
521,4IdAIZRVkwuQQnHpi529cn,No Longer Friends,0
523,4iDtAYDLJWM2TrTERKPvFq,We Ball (feat. Young Thug),0
524,7sLDnUauivS2vN6Z9EfUJT,1942 Flows,0
525,04a1HkNH7LFsG5mEiLN7vl,No New Friends - SFTB Remix,0
526,2jzqOMEneC7AmhHcFGEDsK,Best Friend (feat. Tory Lanez),0
527,407qAIie8sIEgquKD1AAd2,Shy,1
528,7FxzgizJRGTQ3fxUqfvljg,Bad Bad News,1
529,5ZvweJ78bnsjDnuv7zXbNk,Oh Okay (feat. Young Thug & Lil Baby),0
530,7w5Ww1cW8U9v8Q3g4qLpVD,Repeat,0
531,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),0
532,5ffntNJnJOeFv7b7DCd0Bw,Takin' Shots,0
533,2VdT56BGpdqNHUgOe1j5vc,Rich & Sad,0
534,7FX3ZWE70VRjsprg5oeECc,Talk Too Much,1
536,5a5FhtQfiBzFuIkbwjHbr7,Brown Skin Girl,1
538,3hhbDnFUb2bicI2df6VurK,River,0
539,65GbQI9VDTs7vo6MJL2iJA,Coming Home,1
542,6kig1UFggPUyZBCvXD3Wod,No Complaints,0
543,6oz0TkxZqdcyHYp5UOjvri,Benevolent,1
544,1P0R4AAH4GIRDJUUgaDQoN,Greedy,1
545,7yotKA30dwTKNEGomV9ZsI,KOD,0
546,6Hgh47WXVKtXN5zGOu0hjI,OTW,2
547,3qKCDFZp192KBEEtFj7fDa,CLOSE (feat. Travis Scott) - From SR3MM,0
548,1M732H32aWAHYGDBOFU2br,No Slow Money,0
549,2KokOIKdw4zZutDil85Ugh,White Sand,0
552,4dCumGK60yfBKJnKwM8FtO,FRIENDS - A Boogie Wit Da Hoodie Remix,1
553,6lM1G8kF3xCUW20lIRfoBm,Pull Up (feat. Joey Bada$$ & A$AP Ferg),0
554,0Nl2ubanK7QHvFe1twUQMx,Waterworld (feat. Migos),0
555,5I30ByMf5nhgbSokY1EZiN,Anybody (feat. Nicki Minaj),0
556,35cOyocq8Gb6UcT0NWeTwn,Seasons (with Sjava & Reason),0
557,76iVOVsliCHlWqKuDnCfhE,Redemption (with Babes Wodumo),0
558,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),1
559,2tPcTFiQF9MbVUyjZ3zDhA,Paramedic!,1
561,4LmAnpjlhWTahvRkYR8xJa,X (with 2 Chainz & Saudi),0
562,77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),1
563,5qN4HFkapdAOV94XPryVof,Black Panther,1
564,1zTW7xRtxmprjTUDi6bAHg,Woke The F*ck Up,1
565,1hxq7kWQnwdhxgpEugBMGk,Dirty Paws,1
567,3qyVFxzBmV0TrdCfRmbfR3,Black Gold,0
568,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,2
569,4j30n3zuJQJ5qGA6rSTaST,Too Gone (feat. Khalid),0
570,26Fqtv4Aa7kyd1WWGHai6A,Privilege,1
571,5rgnyXr2PXFWsAnPFew077,I Was Never There,0
572,72TyiiduRmczEbDIEtKQdR,Wasted Times,0
573,4rv1ww0dUwFZcDVPqhcOcX,Try Me,1
575,5O8T8fzOzHp2wgeNu4Fn5p,Fuk Faces,2
577,6ivIvKF3Sl5WmqO8o2Fr5x,Warzone,0
578,5SGYanjZguKYg5PgVzFsvR,Chek,0
579,4MPTj8lMMvxLwT3EwuXFop,Call Out My Name,0
581,6kyUpVMkX6ymEZQue0bzGj,Sofia,0
582,4VSVT9njJD3BsXIdCNHOVQ,Swang,0
583,6xIjBWc64t5DZs9zXpSShy,One Track Mind (feat. A$AP Rocky),1
585,1NhPKVLsHhFUHIOZ32QnS2,Secrets,0
586,5KONnBIQ9LqCxyeSPin26k,Trumpets,2
587,6L2Eoo8Dzx60hARXy7TCic,Heart It Races,1
588,3PuDXvoh279fd5sMDgU3te,Pretty Girl From Locust,2
589,5mTWswr9wH6pggH8vsJYaj,Do You Love Him,1
590,1pkggYbxUt6EBZKN4gHLWv,Love Like The Movies,0
591,1VKx8hpWMU1q1AJlIQRFwR,Jenny and the Summer Day,0
592,3k0466XwffkAS35ofvbg3G,DON'T DIE,2
593,70E8xgEavw6UrRHj7BNp0H,Hypnotized,1
594,4DMvvYvDNiEv2QUciZCyp7,These Days - AJR Remix,1
595,3Z0VsaeB0yYjZwhtiKU0td,Hillside (feat. Wiz Khalifa & Mansa),0
596,3B1MRmyJCim6yVuVkFpBq3,"Connection (feat. Fabolous, Davo & Paloma Ford)",0
598,0ZYNW5SFHDI3zLr3m0Nu9r,Hate To Say,2
599,01NaNxAEmbxcmbfvCFQduv,4 Me,1
600,1ql9UO3B5T3qP3NOAg0rr0,Old Friends x New Foes,2
601,6zOhgKfbMiQWToE6K13s2s,Everyday,0
602,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,0
603,6iyp6udVpLuq3MCUulZT4h,44 More,0
604,4s2BWgnSQ9NZiOQM4PP4HB,44 Bars,1
605,6BlNWpXnsONi1ieRt0Jzsh,Mad as Rabbits,0
606,2x8Ljij15QYLZMwYZWwiLH,From a Mountain in the Middle of the Cabins,0
607,7bNQvH1gTydxfIetHX3WGC,Folkin' Around,1
610,6T2VGjZgDtJNC6t1yYYcOP,Behind the Sea,2
611,3AYlkW7zXQWjaIlSjkRHES,Pas de Cheval,0
612,7v1b3qExlTFrpFWrtcnUpE,When the Day Met the Night,0
614,2d1D1E8M48hHE99u6BO8RN,That Green Gentleman (Things Have Changed),1
615,1ac22sFSlj3iaQV2qAsFkK,Do You Know What I'm Seeing?,0
618,7oekneJCJO74ycdLzdk16v,Lay It On Me,0
619,3pLTOP0G0etiWUknFoRpsr,The Cave,0
621,2JZKXgq5zsokN01KWyiY6n,Mirrors,2
623,54cyykIllVFq1D0FKOAHpw,Void,2
626,5aNxtU1cNlLJPc6vTPKuee,Rejects In The Attic,0
627,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,1
629,5cXg9IQS34FzLVdHhp7hu7,Big Shot (with Travis Scott),0
630,3SWqGa1J0M7hSBUDM0KePD,Legend,2
632,2B0PR3ImrQ4UONBebSPuyU,Drama (Be Real),0
633,1GHBv69iqWr9stD2DtMFkv,Nothing But The Best - Remastered Album Version,2
634,4ODWgs1CVAZKDbryEodjiz,"Theme From New York, New York",1
635,6lTTzSk1hRrxp4VMwXBp2l,My Way,0
636,4beDjVImBfBTSaFM7dKNEy,My Kind Of Town,2
637,1jJci4qxiYcOHhQR247rEU,Kids,0
638,3nVDOYBJpdCkRR6r1DbZum,Wedding Crashers,0
639,2Th9BGKvfZG8bKQSACitwG,It's Strange (feat. K.Flay),2
640,5mLcaGVV89H58FWJ677E6K,Worry,1
641,7pqWbzEcQOahkdDeTQJSUP,2 Rocking Chairs,1
642,1TCSh3FmB3Hhi5KeyHr7l3,Jim Morrison,0
643,0WGIBojlsV9GT4A5xwjkE4,Eyes To The Sky,2
644,51x3XywvkwlEBCzunhWoc8,Waves Of Loneliness,0
646,2XPNF1bC6w4HQUn8QPMsyn,While You Count Sheep,1
648,7xTY3rJMgj0nh6OOPHgsLw,Freaks And Geeks,2
649,2JXNOtb0ANe6MzgRYDQG2J,Morning In America,1
650,6ej9jEXBeQI7PTbx68KHfi,Hand Of God - Outro,0
651,3YQXkAqmNFWfUFlL3HgMbS,New York Soul - Pt. ii,2
652,711WfDztCZpnmJg7Uvwod3,No Hard Feelings,0
653,5B3I6RdYli0nmeS5IR4CcB,Movin' Too Fast,0
654,2LOkdHHNKdEx24cQELBaD8,Open It Up,0
655,2664gDzsUz6oHnSFyfKjcq,Crown the Kings,0
656,6XMYnm4OTEysN8blzqiCL9,Ain't No Man,1
657,7CEV9VwA8XO9wwxTXgYKvY,I And Love And You,0
658,3xz0ooN5NrLeaHUmq7J0Og,Salvation Song,0
659,5smPViFYtztTo7ww9gJXpD,I’m Yours,2
660,0rFOs9paloAvEtzwDX1Kmc,Bubbly,0
661,32xx0fAv3CIeGmNaWTHvEF,Heebiejeebies - Bonus,1
662,45oGS3iHeT2cvkihSP7KzK,Dakota,1
663,5hTpBe8h35rJ67eAWHQsJx,Caroline,0
664,4Hj5yNHgu2dyrnzRQN7Gld,Yellow,0
665,3SdTKo2uVsxFblQjpScoHy,Stand by Me,0
666,1Y7dZA71sPTudGSumYGZs1,2006,0
667,58nciIyr5vKpUJkUXXkxCq,Shot Down,0
668,2WWruw7ul9N7eqoHELyMc2,The Beautiful & Damned,0
669,0EZL3sv66teJRAE4t1NLsQ,Eazy,1
670,4PgJ0NUYaDDh659TW5mWBK,The Wolf,0
671,48LwbDH7u5UMrsY3sjfjhe,Overwhelming,1
672,5pvVAwQbuFoR7LkcicrKnk,Obsession (feat. Jon Bellion),1
673,6pTDPaMcN5KSYD8hJ1uWId,Maybe IDK,0
674,2UiPa2Dc6w4EyWtDxP07UQ,Fashion,0
675,11P6ab6Sa2LDOjhiH0kpX7,He Is The Same,1
676,2FK1qmw8XNBqUe5CcgTVnE,Guillotine,1
677,44Ljlpy44mHvLJxcYUvTK0,Chocolate,1
678,2V1jR8mxrYCD9nXaem1tMz,Come Hang Out,1
679,4fINc8dnfcz7AdhFYVA4i7,It Girl,1
681,0Kd2IhGYGYrOATgOOnDBzI,Kuch To Hua Hai,1
682,1GRs8RdHkzQKjogpRPzDvv,"Deewana Hai Dekho (From ""Kabhi Khushi Kabhie Gham"")",1
683,4uXShFWajd1PTQzlW3P4jj,Kabhi Alvida Naa Kehna,0
684,251PNRmJU9KcUnFQAB5t6I,Kal Ho Naa Ho,2
685,26q5bMeoH7C2K3Xye5QKnH,"Main Jahaan Rahoon (From ""Namastey London"")",1
686,7heMX7gyHP0mhTlNgd7Lxd,The Humma Song,0
687,2UtsLJy1O0OFkCgjJGPGfe,Tujhe Yaad Na Meri Aayee,0
688,5yDC62x6y5vZc32PzULCeU,Saajanji Ghar Aaye,1
689,4RixtPhUXlci9ad4qIMj23,Kuch Kuch Hota Hai,1
690,5L9fLNHSj5SuGvJRljdWJb,Koi Mil Gaya,0
691,44n97yHySt0Z9rqPaXgjCK,Sorry,2
692,2zRiYzBzeabQQ16BK3c6jk,Heaven In Hiding,0
693,6ympcyaxDY2wMmiCAsOEko,Ab Tere Dil Mein To,2
695,7v5diXMK49b2ccZeBI90KN,Istanbul,0
696,1FPu90QMa3YjuuRbbnswh9,Color Green,0
698,78ZWccucCkimtJs1oHh38v,50 Feet Tall,1
699,1Nh3lQFZsnyCmFPCK93avB,Girl Crush,0
700,6vJ0Fezf6Etha2C4H21FKO,Cool Girl,1
701,34cGqCekSMUKiY0UUPGWEQ,If I Just Lay Here,1
702,1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),1
704,6PvXXPqnPWA3FCOumYMC9i,"Moonlight In Vermont - Live At The Sporting Club, Monte Carlo/1958",2
707,2rMFawCg4BW65jzbwztXAV,Oh My Dis Side (feat. Quavo),0
708,3cZN7WvYk8efaoXqxT70Qf,Typhoon,0
709,7ELEklhfQQpVy3tXOZZDVp,Every Little Thing,1
710,4Bb6iHmBCGiN8dr9nok9Sw,Guns Out,1
711,79bV0vhZVznsoUpq6A2lNq,Islands,1
712,6Fkao0pV5wc6l90gdKhbVo,St. Walker,0
713,7igZ6W4e6PWt9pSfCGomV1,Garands,1
714,7ddpKbRpi9XM6xAUoS9nbm,Your Side,0
715,06XgZxvOfwqYOJOMheyRML,Strings,1
717,5xJzQ5EatJMWXB5pCeDdsI,God Made Man,0
718,4Tfe8Uu9faFdWRiZbpvpXd,Cough Syrup,0
720,0bfY17lNbEp2Wnw6YipXQB,My Body,0
721,6YUVY9hQSUnBve3MBRw1wd,Fall Into These Arms,1
722,67MudlrE6QB0cpjuVMbgSH,Goodbye Copenhagen,1
723,6OAjBZZVEr88WpbeajpKvF,Give Me Hope,1
725,3ym8RPF4EQPqtW0v8G44BT,Tonight You're Perfect,0
726,63yesoRJgXT5QALryYFV0X,Boy,0
727,7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,1
728,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,0
729,573latfTMO7SpGtStVrQx5,Harlem,0
730,0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live,2
731,2XRCxFtPqSsnY94jZCFuYu,From Eden,0
732,1v5ed9okXVpln4m7C3CoPs,Flava,1
734,1yKLa9X63tBfvLojNOw9y8,Harambe,0
735,52UcrN2ODBurPrrDdNHNye,2 Cups Stuffed,0
736,3eRu1vN9EBHm9DqzYpjCp3,Big Dusty,2
737,0njNxlyVEyz0zdYi5Q6I8l,Piece of Mind,1
738,35gDUOhgx0usvu8OqVsMnU,Jodye,0
739,5oJ6pSfpV5HH9QBeXyNMjJ,Suddenly,0
740,40H5libEZWrbkc8HTlXGbt,Fashion Killa,0
741,2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),0
742,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),0
743,62IqYFTACCZ37IKnbbTejy,Rich Ass Junkie,0
744,3GQla5qAYylqEoVmzyxvJC,Celebrate (feat. Young Thug),1
745,4CAy0rl7iHnF2iD9I8xkEM,I Do This (feat. Young Thug & Mozzy),1
746,3zxIAOrkLc3QwhmtgQuQId,e.z. (feat. Machine Gun Kelly),0
747,0l5bnKBjioHVnITImm513F,Double (feat. Offset),0
748,3kl0x96aqexH75Xukmz2Mo,Scary Love,1
750,7J6bnDDitOwfelaJNixHhL,Modern Slavery,0
751,628Ueb4sRiXApObhcU9iPU,Black & Chinese,3
752,4vwfOiyWxXeEdx4ejAJgdx,Eye 2 Eye,0
754,5vuiHi3QYbwcm1OKJOYnrf,Huncho Jack,0
755,7foypmc7KZyU716Yv63BPe,Saint,0
756,4RgoqOBE34Q6zZj8K7RUAx,Go,0
757,6urLjX35oXXRYtcH1b3dCh,Dubai Shit,0
758,7JGyxh8G8QZnu4AMJuCqlj,Saint Laurent Mask,0
759,7CWiWkccuRRdrmaW6AjVEf,How U Feel,0
760,11cCVYamncF0ezwjj1irQ0,Where U From,0
761,2hIFuoXhzcZGvmdtSE35lc,Best Man,1
762,74VR3AkGPhbYXnxcOYa16x,Strangers In The Night,1
764,0shGCs5AkhwJIgUb0SSz2B,The Way You Look Tonight,0
765,2BY0v7Myq08wMB3606FTie,The Good Life,1
766,3SLnfly0Z93QwOPIf11mbP,Moonlight Serenade,1
769,6Fwcm2VWjJuiaHXu462fbe,A Baby Just Like You,1
770,6mDFj7jzdPeYAlPfTAzF8h,It's A Wonderful World,0
771,0sWL3LP3i23g7F72Gn2xH0,Ain't She Sweet,0
772,5CicxugWsHMtmyOwXi9N5B,"Yes Sir, That’s My Baby",0
773,1SZTrrXXJktxnv4DAN5CdT,chirpin',2
774,2UwUPY774nUkUCdlRmsm7H,throwback (feat. Saba) (feat. Saba),0
775,5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran),1
776,3wAI7MIQtTgwcRmwchPZBc,Go Legend (& Metro Boomin),0
778,6Eoz2eZzrDV0AhzJxfqkFg,We The Ones,1
779,5oQcHjTtkSjN86G48voIO6,Hellcat,0
780,1kxeWHF9PrCVZHvVskv8lg,Love Lockdown,0
781,3GCL1PydwsLodcpv0Ll1ch,You Belong With Me,0
782,7lLTj7unQKZ8Kb8biJlgEF,That's Life,1
784,5MjAGtm2ihbBK9G30ZN3Ju,Dream A Little Dream Of Me,2
785,53mrVsi49rLHIaKBiSvElG,do re mi (feat. Gucci Mane),1
786,6LotTSj4ATgXgke2ktLC1O,"No Hearts, No Love (& Metro Boomin)",2
787,4GvhvCrqxhpyMBUzwdDC0T,Reason (& Metro Boomin),0
788,5bq7cr4wjs9LaK7V7onc5F,In Tune (& Metro Boomin),2
789,6Vur2D5ks3pdAZqqmLIeab,Savage Time (& Metro Boomin),0
791,7dHui7yOhsoj7HdWSuJTW7,Who's Stopping Me (& Metro Boomin),1
792,42XnD59SFcomCJu55EPhqJ,Big Bidness (& Metro Boomin),1
793,4ccv9Mfcsc3MpaSi9h9tH6,Whatever You On,1
794,6uJmfWyFMLGCjvvRF5mpG9,King TROUP,1
795,3YU6vJbjYUG0tiJyXf9x5V,Him & I,1
796,2xMJO5moDdbQdf975VUjOW,"Roop Tera Mastana - From ""Aradhana""",2
797,61QSuw5VlC0LTS8WMO356g,All The Way Up,0
798,1gV0hgMNdpSWeW7ZjSUKnX,Afterhours feat. Diplo & Nina Sky,1
799,2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,1
801,4EoUALVwY4i7U6uKRhk8hr,The Wanderer,1
802,4IYyGIbMS5ZkxDXGfPIrXr,Come Go With Me,0
803,1KLpjQFgubHI3GkAICCNH3,Dream Lover,0
805,60ZGteAEtPCnGE6zevgUcd,Mountain Sound,1
806,4fbvXwMTXPWaFyaMWUm9CR,Holocene,0
807,5OiaAaIMYlCZONyDBxqk4G,First Day Of My Life,1
808,3WNx4pJLzQgYapuBWS4mUG,Shooters,0
809,445YTBOjx9kYThBepGA9au,Family Don't Matter (feat. Millie Go Lightly),0
811,0H8XeaJunhvpBdBFIYi6Sh,Deja Vu,0
812,5yuShbu70mtHXY0yLzCQLQ,Go Flex,2
814,61jnrkPHpLumBf1kqGpRRt,Hit This Hard,0
815,0bLwBXrMd3z96utPHeuQDK,On the Regular,0
816,7lidCG4c4lX6hIRXt0MKVA,Blessed Up,1
817,1gta5fLTR1VhUMwwGxP6vA,The Difference (feat. Quavo),0
818,2GEeQ0W4J1ePDnsctlOYiz,Lights Out (feat. Don Q),0
819,3Klbv0iRHdzg50srjUiuVM,Way Up (feat. Tracy T),1
820,576JCUaqor63kCrYkP5Z5e,On Me,0
821,2jtyXJWIe9YFqqt6ZOeqw6,Homie (feat. Meek Mill),1
822,22DTcztiOHGZ3X6RmlFLdC,I Told You/ Another One,0
824,6w2VaBGWcColW05nZROWvS,To D.R.E.A.M.,0
825,33Ls5EgM1WFzomY1gbMsqU,Cold Hard Love,1
826,1fKZAXX1bwSnSj1BnnLrQN,High,0
827,1dkojuNgGivN9VYdMFAUdo,Dirty Money,0
828,5bhAv8JVLW77s3VjxGt4Q6,Question Is,2
829,7hMqz88kcK2Tx6wBka9INF,All The Girls,0
831,0wBXjRwdaDMHCkAT28rxYn,Loners Blvd,0
832,3iVcZ5G6tvkXZkZKlMpIUs,Alright,1
833,5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),0
834,14c3REraRhuk9oW6WsLkvm,Acting Like,0
835,1hZ13x9jzNpcSXd6hWtqsw,100 (feat. Drake),1
836,5xqYosUgntU0KlUIGCIaBY,Drama,0
837,5YnY2sr2dSFvXSNaZntWdJ,I'm Not Famous,1
838,4FquNAgja6onlomj4QLNvH,Turning Out,1
839,62mHTv9KMZkmRNoR9FwKM4,Overture,1
840,0j7TyhdgUALfOTTNPwI3vu,Bud Like You,0
841,1EwRTHXHW7knKiXN5s74R0,No Grass Today,1
843,2QCndYqRherBtKjBpyySC6,Sober Up,1
844,7fBHjuqAIVOdy5xoNxy5YQ,Weak,0
845,5A8EYS9Z4hz4EmtU8W8kI3,I Sip,1
846,0uxSUdBrJy9Un0EYoBowng,20 Min,0
847,270aLuFCbX32hhBr8MQyPM,Love U Better (feat. Lil Wayne & The-Dream),1
848,0F7pHlzV43FgZPUgfcxqlC,Don't Judge Me (feat. Future and Swae Lee),0
849,5idmfDT06TjCQ1SPDsa5qh,Kiss Land,0
850,1yxgsra98r3qAtxqiGZPiX,BUTTERFLY EFFECT,0
851,1XRgIKC5TPwo7nWGyKqgG0,I Get The Bag (feat. Migos),0
852,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,0
853,42CeaId2XNlxugDvyqHfDf,Candy Paint,1
855,2csOHWZEuHuVlNuAfReGCF,Monday,0
856,7LAhKXDNWwq3CmnFP3UIOP,Nightmare,0
857,7vg47qMIEdLfNdTE3WLf0T,Darth Vader,0
858,6HR1z11h0ROUlWP4Kx8Z7G,Mad Stalkers,0
859,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),1
860,0tdCy39PgWN8LFWu34ORn3,Rap Saved Me,0
861,5u6vkDnOyaf8LsteDAj2ub,Ghostface Killers,2
862,5txxcAhPScUewTiLJO1c6w,Surrender,1
863,78His8pbKjbDQF7aX5asgv,Rivers of Babylon,0
864,3pf96IFggfQuT6Gafqx2rt,Sunny,0
865,3WMbD1OyfKuwWDWMNbPQ4g,Daddy Cool,0
866,5jkFvD4UJrmdoezzT1FRoP,Rasputin,0
867,0hjLM1wMtk27Qd4ZihyHmi,Wins & Losses,1
868,3kciYQvHGFkQYaZd0m1Pbc,Group Home,0
871,3C4FUqrrjuvWoHwsumWfIu,Cruise Ship,0
872,3RNyGLgSvmVRZ7xKUp8Wgd,In the Summertime,2
874,3qd6wKpFQf4JljGU7y18CJ,Burning Bridges,1
875,1DndHckdH9m5rp6gYP086b,Runaround Sue,2
876,451GvHwY99NKV4zdKPRWmv,Banana Pancakes,0
877,7fyx7nBQTEtYrfXc0UgUYs,Hello There,1
879,5075foWfaIxJZr3hGMopXO,Deserve (feat. Travis Scott),0
881,31qgVdvSqTQ7unwQQngycB,Can't Hold Us (feat. Ray Dalton),0
882,3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),1
883,77AB0zqvso8ALKUZ2HG2mG,Thin Line (feat. Buffalo Madonna),1
884,5oLyUnHXzkgBzcEr73hiaC,Same Love (feat. Mary Lambert),1
885,5E0ksdOzJS4WADfQw3b9u3,Make The Money,1
887,5FzEeRc1LskfW3TUdGgRuC,BomBom (feat. The Teaching),0
888,3TKt9EoDMmKvNYpk1e6GkI,"White Walls (feat. ScHoolboy Q, Hollis)",0
889,7q6jrSUpdukGfRueBs0vNV,Jimmy Iovine (feat. Ab-Soul),2
890,0L35zlAe0v3eAXfV7CJKf1,Wing$,2
891,3QvZoPL2TvkoJJk8hq1e3V,A Wake (feat. Evan Roman),1
894,5UdT2WHEhSjjH5ZWEyIdto,Cowboy Boots,0
896,281Bg1rYpaFuDLrMZ9EpqL,Victory Lap,1
897,1Xl0Rt4bMdEw5n0nMax2qH,The Train (feat. Carla Morrison),1
898,1yePDglJTWekynhdauhWQj,Bolo Tie (feat. YG),1
899,44T13PWJ87jb3lFElhVIHx,Growing Up (feat. Ed Sheeran),1
900,6liGqN48zCba8OPKVu9oDn,Light Tunnels (feat. Mike Slap),1
902,59wlTaYOL5tDUgXnbBQ3my,A Moment Apart,0
904,1HNs07uZxZniPNmniw2GTa,Apparently,0
905,7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,1
906,2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),0
907,1NrJYpdAi7uosDRPmSYrsG,Apologize,0
908,5Nv3x5T9qpqD8KxskUFbkB,Liger,0
909,7yeNCRqvnoAskALhUuSxwi,Say A',4
910,7D49Iig0avHre9RFSUMkd2,I Lived,0
913,0ofbQMrRDsUaVKq2mGLEAb,Havana,1
914,7vGuf3Y35N4wmASOKLUVVU,Silence,0
915,7KOlJ92bu51cltsD9KU5I7,T-Shirt,0
916,76Y0gxtTxN0FyDCYh5qYQj,Get Right Witcha,0
917,152lZdxL1OR0ZMW6KquMif,Location,2
918,4pdD4rKmi3JfGj3SO4mxU6,Had To,0
919,1IFRVS4t1olI0XG9RBWdKH,The Girl,1
920,4ntsD33Pgsgk8rUyZLLiUV,DEVASTATED,0
921,5csdNgCD64XzhsyoRlhzsa,LEGENDARY (feat. J. Cole),1
922,5URYXSFGks9Q8eYePlgVdL,FOR MY PEOPLE,1
923,6xz04ypw5JsqiyityCASG1,LAND OF THE FREE,1
924,2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),2
925,0RyA3o15NOLJYtm9NlDu5c,Frat Rules,0
926,1jNrotshHZUS2wj7MU6Lw9,FYBR (First Year Being Rich),0
927,3yVnBKYkQR2LFEhL1htZ2G,I Wanna Go Out,1
928,3u9HxfcMCFYwJ2R0nkpDWV,Young N***a Living,0
929,3uvsVUrAaGQJCTEUR1S3Sx,Bare,0
930,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,0
931,045sp2JToyTaaKyXkGejPy,Fake Plastic Trees,2
932,6hP8N6hD4j9zwspKHXoJWW,I Come Apart (feat. Florence Welch),2
933,6KM0MPPSPGjBlQgdwIeJLc,Angels,0
934,6HSqyfGnsHYw9MmIpa9zlZ,Forever,4
935,1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,2
936,5oRl4vsiT00kl4fDfxGeEt,Beautiful Bliss,2
937,0rBMP6VVGRgwnzZCLpijyl,Canal St.,0
939,2N3U8uTYhjX2KwGT0pf5x0,Everyday,0
941,4o59zSQV1UtxFqrbYQsKAv,Love Me,0
942,7I6DceMT3utDOHjcYCbrr4,Don't Matter,0
943,4PwjaQ5q9NwGhFXdmk5sU8,"Beech Beech Mein (From ""Jab Harry Met Sejal"")",0
945,5YO4nOP9W4fgQrV87mOtSB,"Butterfly (From ""Jab Harry Met Sejal"")",0
946,0cQ5y2ycYOR7KrMG752t8Q,Solo,1
949,4KaIJ1FWXUoAAnOts1YWjD,Prayers Up (feat. Travis Scott & A-Trak),1
